Heat 225.242A
V 5 228.002A
Inwd 228.002A
Pump 228.002A
Heat 228.002A
V 6 182.050A
Inwd 182.050A
Pump 182.050A
Heat 182.050A
V 6 179.328A
Inwd 179.328A
Pump 179.328A
Heat 179.328A
V 7 461.668A
Inwd 461.668A
Coll 461.668A
Cr 1 4270.77A
Inwd 4270.77A
Coll 4270.77A
Pump 4270.77A
Cr 1 3590.92A
Inwd 3590.92A
Coll 3590.92A
Pump 3590.92A
Cr 1 2366.36A
Inwd 2366.36A
Coll 2366.36A
Pump 2366.36A
Cr 1 2096.00A
Inwd 2096.00A
Coll 2096.00A
Pump 2096.00A
Cr 1 1940.53A
Inwd 1940.53A
Coll 1940.53A
Pump 1940.53A
Cr 2 2060.44A
Inwd 2060.44A
Coll 2060.44A
Pump 2060.44A
Cr 2 1829.22A
Inwd 1829.22A
Coll 1829.22A
Pump 1829.22A
Cr 2 1081.29A
Inwd 1081.29A
Coll 1081.29A
Pump 1081.29A
Cr 2 1079.77A
Inwd 1079.77A
Coll 1079.77A
Pump 1079.77A
Cr 2 1063.45A
Inwd 1063.45A
Coll 1063.45A
Pump 1063.45A
Cr 3 1033.06A
Inwd 1033.06A
Coll 1033.06A
Pump 1033.06A
Cr 3 1035.74A
Inwd 1035.74A
Coll 1035.74A
Pump 1035.74A
Cr 3 924.009A
Inwd 924.009A
Coll 924.009A
Pump 924.009A
Heat 924.009A
Cr 6 279.598A
Inwd 279.598A
Coll 279.598A
Pump 279.598A
Heat 279.598A
Cr 6 267.323A
Inwd 267.323A
Coll 267.323A
Pump 267.323A
Heat 267.323A
Cr 6 226.666A
Inwd 226.666A
Coll 226.666A
Pump 226.666A
Heat 226.666A
Cr 6 201.366A
Inwd 201.366A
Pump 201.366A
Heat 201.366A
Cr 6 202.514A
Inwd 202.514A
Pump 202.514A
Heat 202.514A
Cr 6 172.585A
Inwd 172.585A
Pump 172.585A
Heat 172.585A
Cr 6 168.863A
Inwd 168.863A
Pump 168.863A
Heat 168.863A
Cr 6 161.734A
Inwd 161.734A
Pump 161.734A
Heat 161.734A
Cr 6 162.657A
Inwd 162.657A
Pump 162.657A
Heat 162.657A
Cr 7 148.715A
Inwd 148.715A
Pump 148.715A
Heat 148.715A
Cr 7 146.497A
Inwd 146.497A
Pump 146.497A
Heat 146.497A
Mn 1 4033.56A
Inwd 4033.56A
Coll 4033.56A
Pump 4033.56A
Mn 1 2798.14A
Inwd 2798.14A
Coll 2798.14A
Pump 2798.14A
Mn 1 2216.96A
Inwd 2216.96A
Coll 2216.96A
Pump 2216.96A
Mn 1 2000.94A
Inwd 2000.94A
Coll 2000.94A
Pump 2000.94A
Mn 2 1198.85A
Inwd 1198.85A
Coll 1198.85A
Pump 1198.85A
Mn 2 1162.97A
Inwd 1162.97A
Coll 1162.97A
Pump 1162.97A
Mn 6 308.369A
Inwd 308.369A
Coll 308.369A
Pump 308.369A
Heat 308.369A
Mn 7 246.261A
Inwd 246.261A
Coll 246.261A
Pump 246.261A
Heat 246.261A
Mn 7 242.115A
Inwd 242.115A
Coll 242.115A
Pump 242.115A
Heat 242.115A
Mn 7 203.401A
Inwd 203.401A
Pump 203.401A
Heat 203.401A
Mn 7 182.883A
Inwd 182.883A
Pump 182.883A
Heat 182.883A
Mn 7 184.256A
Inwd 184.256A
Pump 184.256A
Heat 184.256A
Mn 7 142.205A
Inwd 142.205A
Pump 142.205A
Heat 142.205A
Mn 7 139.105A
Inwd 139.105A
Pump 139.105A
Heat 139.105A
Mn 7 133.647A
Inwd 133.647A
Pump 133.647A
Heat 133.647A
Mn 7 134.606A
Inwd 134.606A
Pump 134.606A
Heat 134.606A
Co 1 3566.86A
Inwd 3566.86A
Coll 3566.86A
Pump 3566.86A
Co 1 3439.63A
Inwd 3439.63A
Coll 3439.63A
Pump 3439.63A
Co 2 2061.56A
Inwd 2061.56A
Coll 2061.56A
Pump 2061.56A
Co 2 2019.45A
Inwd 2019.45A
Coll 2019.45A
Pump 2019.45A
Co 2 1949.74A
Inwd 1949.74A
Coll 1949.74A
Pump 1949.74A
Co 2 1575.91A
Inwd 1575.91A
Coll 1575.91A
Pump 1575.91A
Co 2 1470.18A
Inwd 1470.18A
Coll 1470.18A
Pump 1470.18A
Co 3 942.738A
Inwd 942.738A
Coll 942.738A
Pump 942.738A
Heat 942.738A
Co 3 937.418A
Inwd 937.418A
Coll 937.418A
Pump 937.418A
Heat 937.418A
Ni 1 3481.02A
Inwd 3481.02A
Coll 3481.02A
Pump 3481.02A
Ni 1 3311.89A
Inwd 3311.89A
Coll 3311.89A
Pump 3311.89A
Ni 1 3105.67A
Inwd 3105.67A
Coll 3105.67A
Pump 3105.67A
Ni 1 3036.63A
Inwd 3036.63A
Coll 3036.63A
Pump 3036.63A
Ni 2 1751.83A
Inwd 1751.83A
Coll 1751.83A
Pump 1751.83A
Ni 2 1744.24A
Inwd 1744.24A
Coll 1744.24A
Pump 1744.24A
Ni 2 1484.97A
Inwd 1484.97A
Coll 1484.97A
Pump 1484.97A
Ni 2 1472.74A
Inwd 1472.74A
Coll 1472.74A
Pump 1472.74A
Ni 2 1400.37A
Inwd 1400.37A
Coll 1400.37A
Pump 1400.37A
Ni 2 1375.73A
Inwd 1375.73A
Coll 1375.73A
Pump 1375.73A
Ni 2 1324.11A
Inwd 1324.11A
Coll 1324.11A
Pump 1324.11A
Cu 1 2180.55A
Inwd 2180.55A
Coll 2180.55A
Pump 2180.55A
Cu 1 2165.78A
Inwd 2165.78A
Coll 2165.78A
Pump 2165.78A
Cu 1 2024.98A
Inwd 2024.98A
Coll 2024.98A
Pump 2024.98A
Cu 2 1472.39A
Inwd 1472.39A
Coll 1472.39A
Pump 1472.39A
Cu 2 1367.95A
Inwd 1367.95A
Coll 1367.95A
Pump 1367.95A
Cu 2 1358.77A
Inwd 1358.77A
Coll 1358.77A
Pump 1358.77A
Zn 1 2139.25A
Inwd 2139.25A
Coll 2139.25A
Pump 2139.25A
Zn 1 1589.56A
Inwd 1589.56A
Coll 1589.56A
Pump 1589.56A
Zn 1 1457.57A
Inwd 1457.57A
Coll 1457.57A
Pump 1457.57A
Zn 1 1404.12A
Inwd 1404.12A
Coll 1404.12A
Pump 1404.12A
H 1 21.1207c
Inwd 21.1207c
Pump 21.1207c
H 1 91.6354c
Inwd 91.6354c
Coll 91.6354c
Pump 91.6354c
Heat 91.6354c
He 2 3.46194c
Inwd 3.46194c
Coll 3.46194c
Pump 3.46194c
Heat 3.46194c
Li 3 3.53000c
Inwd 3.53000c
Coll 3.53000c
Pump 3.53000c
Li 3 10000.0m
Inwd 10000.0m
Coll 10000.0m
Pump 10000.0m
Be 4 1.17000c
Inwd 1.17000c
Coll 1.17000c
Pump 1.17000c
B 5 4470.00m
Inwd 4470.00m
Coll 4470.00m
Pump 4470.00m
B 5 2620.00m
Inwd 2620.00m
Coll 2620.00m
Pump 2620.00m
C 6 3874.00m
Inwd 3874.00m
Coll 3874.00m
Pump 3874.00m
N 7 5651.90m
Inwd 5651.90m
Coll 5651.90m
Pump 5651.90m
N 7 6030.00m
Inwd 6030.00m
Coll 6030.00m
Pump 6030.00m
Li 1 131.461c
Inwd 131.461c
Pump 131.461c
Heat 131.461c
Li 1 37.3364c
Inwd 37.3364c
Pump 37.3364c
Heat 37.3364c
Be 2 23.9990c
Inwd 23.9990c
Pump 23.9990c
Heat 23.9990c
B 3 7.20000c
Inwd 7.20000c
Pump 7.20000c
Heat 7.20000c
B 3 4.22000c
Inwd 4.22000c
Pump 4.22000c
Heat 4.22000c
C 4 5.39000c
Inwd 5.39000c
Coll 5.39000c
Pump 5.39000c
Heat 5.39000c
N 5 7.07200c
Inwd 7.07200c
Pump 7.07200c
Heat 7.07200c
N 5 7.65000c
Inwd 7.65000c
Pump 7.65000c
Heat 7.65000c
O 6 1.19000c
Inwd 1.19000c
Pump 1.19000c
Heat 1.19000c
F 7 3410.20m
Inwd 3410.20m
Coll 3410.20m
Pump 3410.20m
Na 1 16.9336c
Inwd 16.9336c
Pump 16.9336c
Heat 16.9336c
Mg 2 16.7710c
Inwd 16.7710c
Pump 16.7710c
Heat 16.7710c
Al 3 2.00000c
Inwd 2.00000c
Coll 2.00000c
Pump 2.00000c
Heat 2.00000c
Si 4 5.00000c
Inwd 5.00000c
Coll 5.00000c
Pump 5.00000c
Heat 5.00000c
P 5 1.60000c
Inwd 1.60000c
Coll 1.60000c
Pump 1.60000c
Heat 1.60000c
S 6 3.10000c
Inwd 3.10000c
Pump 3.10000c
Heat 3.10000c
Cl 7 1.80000c
Inwd 1.80000c
Pump 1.80000c
Heat 1.80000c
Cl 7 2.10000c
Inwd 2.10000c
Pump 2.10000c
Heat 2.10000c
B 1 69.8739c
Inwd 69.8739c
Pump 69.8739c
Heat 69.8739c
B 1 40.9467c
Inwd 40.9467c
Pump 40.9467c
Heat 40.9467c
N 1 1912.38c
Inwd 1912.38c
Pump 1912.38c
Heat 1912.38c
N 1 1147.43c
Inwd 1147.43c
Pump 1147.43c
Heat 1147.43c
N 1 1023.50c
Inwd 1023.50c
Pump 1023.50c
Heat 1023.50c
O 1 92.7702c
Inwd 92.7702c
Pump 92.7702c
Heat 92.7702c
O 1 55.3936c
Inwd 55.3936c
Pump 55.3936c
Heat 55.3936c
O 1 39.2828c
Inwd 39.2828c
Pump 39.2828c
Heat 39.2828c
O 1 30.2635c
Inwd 30.2635c
Pump 30.2635c
Heat 30.2635c
F 1 7.45751c
Inwd 7.45751c
Pump 7.45751c
Heat 7.45751c
Al 1 19.9052c
Inwd 19.9052c
Pump 19.9052c
Heat 19.9052c
P 1 272.237c
Inwd 272.237c
Pump 272.237c
Heat 272.237c
Cl 1 199.669c
Inwd 199.669c
Pump 199.669c
Heat 199.669c
Cl 1 84.3906c
Inwd 84.3906c
Pump 84.3906c
Heat 84.3906c
Cl 1 44.7439c
Inwd 44.7439c
Pump 44.7439c
Heat 44.7439c
Cl 1 235.309c
Inwd 235.309c
Pump 235.309c
Heat 235.309c
Cl 1 100.562c
Inwd 100.562c
Pump 100.562c
Heat 100.562c
Cl 1 53.9881c
Inwd 53.9881c
Pump 53.9881c
Heat 53.9881c
K 1 64.9298c
Inwd 64.9298c
Pump 64.9298c
Heat 64.9298c
K 1 23.3158c
Inwd 23.3158c
Pump 23.3158c
Heat 23.3158c
K 1 118.022c
Inwd 118.022c
Pump 118.022c
Heat 118.022c
Ca 2 9.35682c
Inwd 9.35682c
Pump 9.35682c
Heat 9.35682c
Sc 1 36.2278c
Inwd 36.2278c
Pump 36.2278c
Heat 36.2278c
Sc 1 27.6110c
Inwd 27.6110c
Pump 27.6110c
Heat 27.6110c
Sc 1 22.5584c
Inwd 22.5584c
Pump 22.5584c
Heat 22.5584c
Sc 2 13.7962c
Inwd 13.7962c
Pump 13.7962c
Heat 13.7962c
Sc 2 18.0164c
Inwd 18.0164c
Pump 18.0164c
Heat 18.0164c
Ti 1 81.3952c
Inwd 81.3952c
Pump 81.3952c
Heat 81.3952c
Ti 1 98.4673c
Inwd 98.4673c
Pump 98.4673c
Heat 98.4673c
Ti 1 132.004c
Inwd 132.004c
Pump 132.004c
Heat 132.004c
Ti 1 213.954c
Inwd 213.954c
Pump 213.954c
Heat 213.954c
Ti 1 65.3033c
Inwd 65.3033c
Pump 65.3033c
Heat 65.3033c
Ti 1 77.4866c
Inwd 77.4866c
Pump 77.4866c
Heat 77.4866c
Ti 1 97.3532c
Inwd 97.3532c
Pump 97.3532c
Heat 97.3532c
Ti 1 134.002c
Inwd 134.002c
Pump 134.002c
Heat 134.002c
V 1 25.4585c
Inwd 25.4585c
Pump 25.4585c
Heat 25.4585c
V 1 21.6883c
Inwd 21.6883c
Pump 21.6883c
Heat 21.6883c
V 1 18.9468c
Inwd 18.9468c
Pump 18.9468c
Heat 18.9468c
V 1 17.8757c
Inwd 17.8757c
Pump 17.8757c
Heat 17.8757c
V 1 13.3897c
Inwd 13.3897c
Pump 13.3897c
Heat 13.3897c
V 1 10.6943c
Inwd 10.6943c
Pump 10.6943c
Heat 10.6943c
Cr 1 80.6564c
Inwd 80.6564c
Pump 80.6564c
Heat 80.6564c
Cr 1 103.698c
Inwd 103.698c
Pump 103.698c
Heat 103.698c
Cr 1 145.174c
Inwd 145.174c
Pump 145.174c
Heat 145.174c
Mn 1 82.7904c
Inwd 82.7904c
Pump 82.7904c
Heat 82.7904c
Mn 1 103.491c
Inwd 103.491c
Pump 103.491c
Heat 103.491c
Mn 1 137.994c
Inwd 137.994c
Pump 137.994c
Heat 137.994c
Mn 1 206.996c
Inwd 206.996c
Pump 206.996c
Heat 206.996c
Mn 1 413.964c
Inwd 413.964c
Pump 413.964c
Heat 413.964c
Fe 1 174.951c
Inwd 174.951c
Pump 174.951c
Heat 174.951c
Pump 211.855A
Heat 211.855A
Pump 211.855A
Heat 211.855A
Pump 203.469A
Heat 203.469A
Pump 203.468A
Heat 203.468A
Pump 104.646A
Heat 104.646A
Pump 104.645A
Heat 104.645A
Pump 101.860A
Heat 101.860A
Pump 101.859A
Heat 101.859A
Pump 62.3323A
Heat 62.3323A
Pump 62.3312A
Heat 62.3312A
Pump 61.1138A
Heat 61.1138A
Pump 61.1122A
Heat 61.1122A
Heat 41.3561A
Heat 41.3548A
Heat 40.7262A
Heat 40.7247A
Heat 29.4393A
Heat 29.4380A
Heat 29.0750A
Heat 29.0735A
Heat 22.0225A
Heat 22.0211A
Heat 21.7941A
Heat 21.7926A
Heat 17.0936A
Heat 17.0921A
Heat 16.9414A
Heat 16.9399A
Heat 13.6517A
Heat 13.6502A
Heat 13.5455A
Heat 13.5440A
Heat 11.1535A
Heat 11.1519A
Heat 11.0765A
Heat 11.0750A
Heat 9.39231A
Heat 9.28285A
Heat 9.28114A
Heat 9.22523A
Heat 9.22372A
Heat 7.93172A
Heat 7.84581A
Heat 7.84404A
Heat 7.80156A
Heat 7.80007A
Heat 6.78662A
Heat 6.71798A
Heat 6.71616A
Heat 6.68323A
Heat 6.68177A
Heat 5.87390A
Heat 5.87228A
Heat 5.81661A
Heat 5.81472A
Heat 5.78876A
Heat 5.78733A
Heat 5.13223A
Heat 5.13062A
Heat 5.08487A
Heat 5.08291A
Heat 5.06214A
Heat 5.06075A
Heat 4.52234A
Heat 4.52074A
Heat 4.48271A
Heat 4.48069A
Heat 4.46386A
Heat 4.46250A
Heat 4.01477A
Heat 4.01318A
Heat 3.98125A
Heat 3.97915A
Heat 3.96536A
Heat 3.96405A
Heat 3.58784A
Heat 3.58626A
Heat 3.55923A
Heat 3.55705A
Heat 3.54563A
Heat 3.54437A
Heat 3.22533A
Heat 3.22378A
Heat 3.20070A
Heat 3.19845A
Heat 3.18890A
Heat 3.18769A
Heat 2.91491A
Heat 2.91338A
Heat 2.89356A
Heat 2.89122A
Heat 2.88316A
Heat 2.88200A
Heat 2.64705A
Heat 2.64554A
Heat 2.62841A
Heat 2.62599A
Heat 2.61913A
Heat 2.61803A
Heat 2.41432A
Heat 2.41284A
Heat 2.39796A
Heat 2.39544A
Heat 2.38955A
Heat 2.38851A
Heat 2.21084A
Heat 2.20938A
Heat 2.19639A
Heat 2.19378A
Heat 2.18869A
Heat 2.18771A
Heat 2.03189A
Heat 2.03047A
Heat 2.01908A
Heat 2.01637A
Heat 2.01193A
Heat 2.01101A
Heat 1.87369A
Heat 1.87230A
Heat 1.86228A
Heat 1.85948A
Heat 1.85558A
Heat 1.85472A
Heat 1.73315A
Heat 1.73180A
Heat 1.72295A
Heat 1.72005A
Heat 1.71660A
Heat 1.71580A
Heat 1.60774A
Heat 1.60643A
Heat 1.59859A
Heat 1.59559A
Heat 1.59252A
Heat 1.59177A
Heat 1.49536A
Heat 1.49409A
Heat 1.48712A
Heat 1.48403A
Heat 1.48128A
Heat 1.48059A
Heat 1.39427A
Heat 1.39304A
Heat 1.38683A
Heat 1.38365A
Heat 1.38117A
Heat 1.38052A
Pump 107.139A
Heat 107.139A
Pump 96.8743A
Heat 96.8743A
Pump 63.6880A
Heat 63.6880A
Pump 58.4977A
Heat 58.4977A
Heat 42.1414A
Heat 39.1576A
Heat 29.9301A
Heat 28.0597A
Heat 22.3484A
Heat 21.0994A
Heat 17.4457A
Heat 17.3204A
Heat 16.4450A
Heat 13.9097A
Heat 13.8157A
Heat 13.1782A
Heat 11.3480A
Heat 11.2757A
Heat 10.7968A
Heat 9.43313A
Heat 9.37619A
Heat 9.00696A
Heat 7.96431A
Heat 7.91859A
Heat 7.62766A
Heat 6.81307A
Heat 6.77572A
Heat 6.54213A
Heat 5.89407A
Heat 5.86307A
Heat 5.67243A
Heat 5.14881A
Heat 5.12271A
Heat 4.96486A
Heat 4.53610A
Heat 4.51384A
Heat 4.38145A
Heat 4.02630A
Heat 4.00706A
Heat 3.89474A
Heat 3.59757A
Heat 3.58077A
Heat 3.48446A
Heat 3.23362A
Heat 3.21877A
Heat 3.13539A
Heat 2.92201A
Heat 2.90876A
Heat 2.83592A
Heat 2.65318A
Heat 2.64123A
Heat 2.59695A
Heat 2.57707A
Heat 2.41964A
Heat 2.40876A
Heat 2.36968A
Heat 2.35180A
Heat 2.21547A
Heat 2.20548A
Heat 2.17079A
Heat 2.15455A
Heat 2.03596A
Heat 2.02670A
Heat 1.99577A
Heat 1.98083A
Heat 1.87728A
Heat 1.86864A
Heat 1.84094A
Heat 1.82705A
Heat 1.73633A
Heat 1.72821A
Heat 1.70330A
Heat 1.69027A
Heat 1.61057A
Heat 1.60288A
Heat 1.58042A
Heat 1.56806A
Heat 1.49789A
Heat 1.49057A
Heat 1.47024A
Heat 1.45843A
Heat 1.39654A
Heat 1.38953A
Heat 1.37108A
Heat 1.35971A
Pump 64.6387A
Heat 64.6387A
Pump 64.6367A
Heat 64.6367A
Pump 64.6220A
Heat 64.6220A
Pump 64.2456A
Heat 64.2456A
Pump 42.9323A
Heat 42.9323A
Pump 42.9214A
Heat 42.9214A
Pump 42.9190A
Heat 42.9190A
Heat 42.7014A
Heat 30.4922A
Heat 30.4734A
Heat 30.4709A
Heat 30.3393A
Heat 28.5181A
Heat 22.7474A
Heat 22.7281A
Heat 22.7254A
Heat 22.6409A
Heat 21.4073A
Heat 17.6100A
Heat 17.5926A
Heat 17.5899A
Heat 17.5330A
Heat 16.6586A
Heat 14.0312A
Heat 14.0163A
Heat 14.0134A
Heat 13.9736A
Heat 13.3311A
Heat 11.4396A
Heat 11.4273A
Heat 11.4242A
Heat 11.3955A
Heat 10.9092A
Heat 9.57297A
Heat 9.50348A
Heat 9.49333A
Heat 9.49011A
Heat 9.46874A
Heat 9.09152A
Heat 8.07459A
Heat 8.01917A
Heat 8.01089A
Heat 8.00750A
Heat 7.99125A
Heat 7.69251A
Heat 6.90143A
Heat 6.85643A
Heat 6.84970A
Heat 6.84614A
Heat 6.83354A
Heat 6.59268A
Heat 5.96584A
Heat 5.92870A
Heat 5.92327A
Heat 5.91955A
Heat 5.90959A
Heat 5.71237A
Heat 5.20781A
Heat 5.17672A
Heat 5.17236A
Heat 5.16847A
Heat 5.16047A
Heat 4.99679A
Heat 4.58513A
Heat 4.55876A
Heat 4.55530A
Heat 4.55123A
Heat 4.54472A
Heat 4.40724A
Heat 4.06742A
Heat 4.04478A
Heat 4.04206A
Heat 4.03783A
Heat 4.03246A
Heat 3.91575A
Heat 3.63235A
Heat 3.61271A
Heat 3.61060A
Heat 3.60622A
Heat 3.60174A
Heat 3.50172A
Heat 3.26326A
Heat 3.24603A
Heat 3.24443A
Heat 3.23991A
Heat 3.23613A
Heat 3.14969A
Heat 2.94745A
Heat 2.93219A
Heat 2.93100A
Heat 2.92636A
Heat 2.92314A
Heat 2.67514A
Heat 2.66151A
Heat 2.66066A
Heat 2.65591A
Heat 2.65314A
Heat 2.43871A
Heat 2.42641A
Heat 2.42584A
Heat 2.42100A
Heat 2.41860A
Heat 2.23212A
Heat 2.22094A
Heat 2.22059A
Heat 2.21567A
Heat 2.21358A
Heat 2.05057A
Heat 2.04031A
Heat 2.04014A
Heat 2.03516A
Heat 1.89016A
Heat 1.88067A
Heat 1.88065A
Heat 1.87562A
Heat 1.74774A
Heat 1.73899A
Heat 1.73890A
Heat 1.73392A
Heat 1.62072A
Heat 1.61797A
Heat 1.61260A
Heat 1.61243A
Heat 1.60751A
Heat 1.50696A
Heat 1.50410A
Heat 1.49937A
Heat 1.49913A
Heat 1.49425A
Heat 1.40467A
Heat 1.40172A
Heat 1.39752A
Heat 1.39723A
Heat 1.39239A
Pump 43.2742A
Heat 43.2742A
Pump 43.2453A
Heat 43.2453A
Pump 43.1202A
Heat 43.1202A
Pump 30.8914A
Heat 30.8914A
Pump 30.8635A
Heat 30.8635A
Heat 30.7912A
Heat 23.0679A
Heat 23.0416A
Heat 22.9980A
Heat 17.8550A
Heat 17.8312A
Heat 17.8040A
Heat 14.2186A
Heat 14.1976A
Heat 14.1802A
Heat 11.5849A
Heat 11.5668A
Heat 11.5552A
Heat 9.61777A
Heat 9.60226A
Heat 9.59412A
Heat 8.11045A
Heat 8.09724A
Heat 8.09117A
Heat 6.93033A
Heat 6.91911A
Heat 6.91423A
Heat 5.98930A
Heat 5.97975A
Heat 5.97555A
Heat 5.22697A
Heat 5.21880A
Heat 5.21498A
Heat 4.60085A
Heat 4.59381A
Heat 4.59021A
Heat 4.08036A
Heat 4.07422A
Heat 3.64304A
Heat 3.63759A
Heat 3.27209A
Heat 3.26717A
Heat 3.26398A
Heat 2.95473A
Heat 2.95021A
Heat 2.94715A
Heat 2.68114A
Heat 2.67690A
Heat 2.67397A
Heat 2.44362A
Heat 2.43957A
Heat 2.43678A
Heat 2.23610A
Heat 2.23218A
Heat 2.22954A
Heat 2.05374A
Heat 2.04990A
Heat 2.04741A
Heat 1.89263A
Heat 1.88883A
Heat 1.88649A
Heat 1.74960A
Heat 1.74581A
Heat 1.74361A
Heat 1.62204A
Heat 1.61823A
Heat 1.61619A
Heat 1.50779A
Heat 1.50396A
Heat 1.50206A
Heat 1.40507A
Heat 1.40121A
Heat 1.39944A
Pump 30.9515A
Heat 30.9515A
Pump 30.9494A
Heat 30.9494A
Pump 30.9482A
Heat 30.9482A
Heat 23.2479A
Heat 23.2458A
Heat 23.2446A
Heat 18.0281A
Heat 18.0260A
Heat 18.0248A
Heat 14.3638A
Heat 14.3617A
Heat 14.3605A
Heat 11.7033A
Heat 11.7011A
Heat 11.6999A
Heat 9.71417A
Heat 9.71191A
Heat 9.71066A
Heat 8.18952A
Heat 8.18721A
Heat 8.18596A
Heat 6.99587A
Heat 6.99351A
Heat 6.99226A
Heat 6.04422A
Heat 6.04182A
Heat 6.04057A
Heat 6.00417A
Heat 5.27349A
Heat 5.27104A
Heat 5.26981A
Heat 5.23969A
Heat 4.64067A
Heat 4.63818A
Heat 4.63697A
Heat 4.61603A
Heat 4.61179A
Heat 4.11476A
Heat 4.11223A
Heat 4.11106A
Heat 4.09356A
Heat 4.08981A
Heat 3.67302A
Heat 3.67046A
Heat 3.66933A
Heat 3.65569A
Heat 3.65457A
Heat 3.65122A
Heat 3.29842A
Heat 3.29582A
Heat 3.29474A
Heat 3.28343A
Heat 3.28219A
Heat 3.27918A
Heat 2.97802A
Heat 2.97540A
Heat 2.97437A
Heat 2.96496A
Heat 2.96360A
Heat 2.96088A
Heat 2.70186A
Heat 2.69922A
Heat 2.69825A
Heat 2.69039A
Heat 2.68892A
Heat 2.68645A
Heat 2.46216A
Heat 2.45950A
Heat 2.45860A
Heat 2.45201A
Heat 2.45044A
Heat 2.44818A
Heat 2.25277A
Heat 2.25011A
Heat 2.24927A
Heat 2.24371A
Heat 2.24206A
Heat 2.23999A
Heat 2.06879A
Heat 2.06613A
Heat 2.06537A
Heat 2.06064A
Heat 2.05892A
Heat 2.05702A
Heat 1.90626A
Heat 1.90363A
Heat 1.90294A
Heat 1.89887A
Heat 1.89711A
Heat 1.89534A
Heat 1.76198A
Heat 1.75939A
Heat 1.75876A
Heat 1.75521A
Heat 1.75342A
Heat 1.75179A
Heat 1.63331A
Heat 1.63077A
Heat 1.63020A
Heat 1.62705A
Heat 1.62525A
Heat 1.62373A
Heat 1.51807A
Heat 1.51561A
Heat 1.51510A
Heat 1.51222A
Heat 1.51044A
Heat 1.50974A
Heat 1.50903A
Heat 1.41447A
Heat 1.41209A
Heat 1.41162A
Heat 1.40893A
Heat 1.40719A
Heat 1.40661A
Heat 1.40588A
Heat 23.2051A
Heat 23.2026A
Heat 18.1083A
Heat 18.1059A
Heat 14.4645A
Heat 14.4620A
Heat 11.7969A
Heat 11.7944A
Heat 9.79478A
Heat 9.79226A
Heat 8.25733A
Heat 8.25480A
Heat 8.21862A
Heat 7.05258A
Heat 7.05002A
Heat 7.02071A
Heat 6.09169A
Heat 6.08911A
Heat 6.06503A
Heat 5.31336A
Heat 5.31079A
Heat 5.29077A
Heat 4.67432A
Heat 4.67176A
Heat 4.65492A
Heat 4.14332A
Heat 4.14077A
Heat 4.12647A
Heat 3.69736A
Heat 3.69484A
Heat 3.68258A
Heat 3.31927A
Heat 3.31678A
Heat 3.30615A
Heat 2.99595A
Heat 2.99352A
Heat 2.98421A
Heat 2.71735A
Heat 2.71497A
Heat 2.70673A
Heat 2.47559A
Heat 2.47328A
Heat 2.46590A
Heat 2.26446A
Heat 2.26222A
Heat 2.25553A
Heat 2.07900A
Heat 2.07685A
Heat 2.07071A
Heat 1.91522A
Heat 1.91316A
Heat 1.90746A
Heat 1.76988A
Heat 1.76791A
Heat 1.76255A
Heat 1.64030A
Heat 1.63843A
Heat 1.63333A
Heat 1.52429A
Heat 1.52252A
Heat 1.51763A
Heat 1.42002A
Heat 1.41835A
Heat 1.41362A
Heat 18.0409A
Heat 14.4971A
Heat 11.8566A
Heat 9.85694A
Heat 8.31427A
Heat 7.10247A
Heat 6.13470A
Heat 5.35027A
Heat 4.70598A
Heat 4.17054A
Heat 3.72087A
Heat 3.33965A
Heat 3.01371A
Heat 2.73288A
Heat 2.48924A
Heat 2.27651A
Heat 2.08969A
Heat 1.92474A
Heat 1.77838A
Heat 1.64793A
Heat 1.53116A
Heat 1.42623A
Heat 14.4427A
Heat 11.5562A
Heat 9.45774A
Heat 7.88966A
Heat 7.88657A
Heat 6.67930A
Heat 6.67627A
Heat 5.72621A
Heat 5.72335A
Heat 4.96222A
Heat 4.95956A
Heat 4.34050A
Heat 4.33805A
Heat 3.82789A
Heat 3.82564A
Heat 3.40037A
Heat 3.39830A
Heat 3.04015A
Heat 3.03825A
Heat 2.73387A
Heat 2.73211A
Heat 2.47131A
Heat 2.46966A
Heat 2.24454A
Heat 2.24300A
Heat 2.04737A
Heat 2.04591A
Heat 1.87487A
Heat 1.87349A
Heat 1.72310A
Heat 1.72179A
Heat 1.58888A
Heat 1.58762A
Heat 1.46961A
Heat 1.46839A
Heat 1.36315A
Heat 1.36197A
Heat 1.26773A
Heat 1.26659A
Heat 11.5911A
Heat 11.5911A
Heat 11.5677A
Heat 11.5677A
Heat 11.5140A
Heat 11.5140A
Heat 11.4972A
Heat 11.4972A
Pump 574.496A
Heat 574.496A
Pump 567.793A
Heat 567.793A
Pump 467.613A
Heat 467.613A
Pump 466.917A
Heat 466.917A
Pump 462.416A
Heat 462.416A
Pump 459.043A
Heat 459.043A
Pump 458.758A
Heat 458.758A
Pump 456.425A
Heat 456.425A
Pump 456.009A
Heat 456.009A
Pump 454.864A
Heat 454.864A
Pump 451.202A
Heat 451.202A
Pump 450.933A
Heat 450.933A
Pump 450.331A
Heat 450.331A
Pump 449.993A
Heat 449.993A
Pump 449.430A
Heat 449.430A
Pump 439.880A
Heat 439.880A
Pump 431.525A
Heat 431.525A
Pump 430.656A
Heat 430.656A
Pump 414.246A
Heat 414.246A
Pump 409.384A
Heat 409.384A
Pump 390.574A
Heat 390.574A
Pump 389.836A
